;App Name;App Id;Category;Rating;Rating Count;Installs;Minimum Installs;Maximum Installs;Free;Price;Currency;Size;Minimum Android;Developer Id;Developer Website;Developer Email;Released;Last Updated;Content Rating;Privacy Policy;Ad Supported;In App Purchases;Editors Choice;Scraped Time;Big_Category2;App;Image
282;Best Launcher;com.gamewar.bestlauncher;Personalization;4.2;479.0;100,000+;100000.0;123691;True;0.0;USD;9.2M;4.0.3 and up;Game War;;rosmahtan12345@gmail.com;Aug 30, 2016;Mar 16, 2018;Everyone;http://appsmoment.net/google/Best%20Launcher.html;True;False;False;2021-06-16 07:18:23;Tools;;
283;My Diggy Dog 2;com.kingbirdgames.dig;Arcade;4.1;4951.0;500,000+;500000.0;540692;True;0.0;USD;159M;4.4 and up;King Bird Games;http://www.kingbirdgames.com;roman@kingbirdgames.com;Jan 22, 2020;Jun 07, 2021;Everyone;https://www.kingbirdgames.com/privacy;True;True;False;2021-06-16 12:21:52;Games;;
284;Digital TV;tv.mirada.iris.android.inspire.digital;Entertainment;2.4;388.0;100,000+;100000.0;262134;True;0.0;USD;Varies with device;Varies with device;Digital Tv Cable;http://www.digital.com.bo;info@digitaltv.com.bo;Apr 29, 2019;Mar 12, 2021;Mature 17+;http://www.digitaltv.com.bo/wp-content/uploads/2018/07/privacidad.pdf;True;False;False;2021-06-16 05:54:19;Entertainment;;
285;Stolik - Food Delivery in Tashkent;co.stolik.user;Food & Drink;3.4;208.0;10,000+;10000.0;19807;True;0.0;USD;46M;4.3 and up;Silk Road Development Capital Ltd.;https://stolik.uz;hi@stolikapp.com;Jan 24, 2018;May 31, 2021;Mature 17+;https://stolikapp.com/user-privacy-en.html;True;False;False;2021-06-16 02:49:58;Entertainment;;
286;Fintech Guide Pay Cashless;xinnal.futurepay.tip;Books & Reference;3.8;287.0;10,000+;10000.0;22237;True;0.0;USD;19M;4.1 and up;Jeressco;;jeretiny@yahoo.com;Jan 30, 2019;Mar 08, 2019;Everyone;https://xinnal-inc.blogspot.com/2019/01/privacy-policy.html;True;False;False;2021-06-16 08:33:04;Entertainment;;
287;Mystic Ebony HD Watch Face Widget & Live Wallpaper;com.denite.watchface.mysticebony;Personalization;4.1;183.0;10,000+;10000.0;48438;True;0.0;USD;Varies with device;Varies with device;DeNitE Appz;http://deniteappz.com;deniteappz@gmail.com;Oct 8, 2016;Jan 08, 2020;Everyone;http://deniteappz.com/privacypolicy.htm;True;True;False;2021-06-16 05:34:12;Tools;;
288;Quadcopter FX Simulator;com.Creativeworld.QuadcopterFX;Simulation;4.0;22680.0;1,000,000+;1000000.0;2038632;True;0.0;USD;Varies with device;Varies with device;3D CREATIVE WORLD;http://www.3dcreativeworld.com;tonybamm@gmail.com;May 7, 2014;Aug 30, 2015;Everyone;;False;True;False;2021-06-15 23:31:11;Games;;
289;Hazcheck DGL Lite;com.hazcheck.dgl;Books & Reference;4.2;136.0;10,000+;10000.0;16321;True;0.0;USD;19M;4.4 and up;Exis Technologies;http://www.hazcheck.com;mobile@existec.com;Apr 10, 2012;Jan 29, 2021;Everyone;https://existec.com/privacy-notice.aspx;False;False;False;2021-06-16 04:33:19;Entertainment;;
290;S400 Defense - Tank and Anti-Aircraft Wars;com.DeMarkeLabs.S400Savunmasi;Strategy;2.8;120.0;10,000+;10000.0;26248;True;0.0;USD;20M;4.1 and up;Jupiter Games;https://demarkelabs.com;info@demarkelabs.com;Jul 24, 2019;Jul 24, 2019;Everyone;https://sites.google.com/view/s400savunmasiprivacypolicy;True;False;False;2021-06-16 00:47:40;Games;;
291;L'atelier de Roxane;com.latelierderoxane.roxane.roxanelejeu;Arcade;4.3;9245.0;500,000+;500000.0;844527;True;0.0;USD;Varies with device;4.4 and up;L'ATELIER DE ROXANE;https://digitalunicorn.fr;Roxanelejeu@gmail.com;Aug 11, 2020;Apr 18, 2021;Everyone;https://www.privacypolicygenerator.info/live.php?token=jTPNObQU0r24AZJE2n59VI7A7DWxifsE;True;True;False;2021-06-16 04:58:31;Games;;
292;Computer Hardware & Networking course - tutorial;computer.hardware.networking;Education;4.4;367.0;10,000+;10000.0;41417;True;0.0;USD;10M;4.4 and up;8848 Apps;;8848apps@gmail.com;Dec 6, 2018;Aug 21, 2020;Everyone;http://c8policy.blogspot.com/p/privicy-policy.html;True;False;False;2021-06-16 04:46:16;Education;;
293;Devil Kitty Keyboard Background;com.ikeyboard.theme.devil.kitty;Personalization;4.7;311.0;10,000+;10000.0;30207;True;0.0;USD;3.3M;4.1 and up;Free 2021 Themes for Emoji keyboard;https://trendyteme888-31139.web.app;trendyteme.888@gmail.com;Oct 26, 2020;Oct 26, 2020;Everyone;https://trendyteme888-31139.web.app/privacy-policy-en.html;True;False;False;2021-06-16 13:02:42;Tools;;
294;Mobil Loyalty Club Indonesia;com.exxon.mobildistributor;Business;4.3;336.0;10,000+;10000.0;23835;True;0.0;USD;28M;5.0 and up;Solutions Integrated Marketing (S) Pte Ltd;http://www.solutions-intg.com;rakesh.bhandari@ap.solutions-intg.com;Apr 15, 2017;May 24, 2021;Everyone;https://mobilloyaltyclub.com/privacy-policy.php;False;False;False;2021-06-16 09:27:34;Business;;
295;Tänään Jäljellä - TJ-laskuri;com.LoneLED.TanaanJaljella;Entertainment;4.7;582.0;50,000+;50000.0;55597;True;0.0;USD;5.5M;4.3 and up;MorningSoft;https://tj-laskuri.fi/;android@aamulaskuri.fi;Aug 12, 2016;Apr 24, 2021;Everyone;https://aamulaskuri.fi/android-privacypolicy;True;True;False;2021-06-16 02:09:55;Entertainment;;
296;Modern Car Driving Academy Test Parking;com.gb.drivinggames.drivingschool.trafficroads.testdrive;Education;4.1;107.0;50,000+;50000.0;73390;True;0.0;USD;88M;4.1 and up;Gig Big Games;https://h7e78f1f6.app-ads-txt.com;feedbackofgigbig@gmail.com;Jul 14, 2019;Sep 05, 2019;Everyone;https://docs.google.com/document/d/1piULHW_dSajPyo1sxb_jttK-mhqeBfUnyY3EYRp_3bk/edit;True;True;False;2021-06-15 22:49:19;Education;;
297;Marathi Novel: Maitra Jivanche मैत्र जीवांचे;com.indicapps.marathi.maitra.jivanche;Books & Reference;4.7;104.0;10,000+;10000.0;11114;True;0.0;USD;4.8M;4.4 and up;Indic Apps;http://indicapps.wordpress.com;apps.indic@gmail.com;Aug 4, 2017;Oct 20, 2019;Everyone;https://indicapps.wordpress.com/privacy-policy;True;False;False;2021-06-16 03:05:20;Entertainment;;
298;iSmartViewPro;huiyan.p2pwificam.client;Photography;3.4;6587.0;500,000+;500000.0;935701;True;0.0;USD;11M;4.0 and up;Cloud IPCamera;http://www.wansview.com;wansview.com@gmail.com;Mar 4, 2014;May 29, 2020;Everyone;https://s3-us-west-2.amazonaws.com/privite-policy-en/privite-En.html;False;False;False;2021-06-16 04:19:22;Entertainment;;
299;منهجيتي في التدريس;com.mouloudlaarif.yamassin.Manhajiyati;Education;4.7;105.0;10,000+;10000.0;24413;True;0.0;USD;27M;4.0.3 and up;Mouloud Laarif;;yamassin@gmail.com;Apr 12, 2018;Apr 19, 2018;Teen;;True;False;False;2021-06-16 06:23:52;Education;;
300;Video Poker Jackpot;ru.bp.videopokerjackpot;Card;3.9;315.0;1,000,000+;1000000.0;1130044;True;0.0;USD;1.8M;4.0.3 and up;borisgames;https://borisgames.com;hello@borisgames.com;May 14, 2013;Jul 20, 2020;Teen;;True;False;False;2021-06-15 21:28:01;Games;;
301;Nagaland Lottery Result;com.t9apps.nllottery;Finance;4.3;455.0;50,000+;50000.0;74766;True;0.0;USD;22M;5.0 and up;T9Apps;http://bhutan-lottery-5f8d9.web.app;t9apps@gmail.com;Jan 20, 2020;Feb 17, 2021;Everyone;https://telegra.ph/Privacy-Policy-12-24-3;True;False;False;2021-06-16 07:09:40;Business;;
302;Dunia Pulsa Solusindo;com.otoreport.duniapulsasolusindo;Productivity;4.5;372.0;10,000+;10000.0;21311;True;0.0;USD;14M;4.1 and up;PT.DPS;http://www.duniapulsa.co.id;mlettomydev12@gmail.com;Mar 19, 2020;Apr 12, 2021;Everyone;http://duniapulsasolusindo.webreport.info/privacypolicy.php;False;False;False;2021-06-16 10:36:42;Tools;;
303;BTS Stickers (WaStickerapps);com.wastickerapps.best.BTSStickers;Personalization;3.8;777.0;100,000+;100000.0;112706;True;0.0;USD;49M;4.2 and up;aesthetic wallpapers & Ringtones;https://quizguruji.com/;guessthewordquerys@gmail.com;Sep 16, 2020;Apr 01, 2021;Everyone;;True;False;False;2021-06-16 03:36:48;Tools;;
304;Caller ID Lookup;com.ndroidev.callerid.free;Productivity;3.7;116.0;10,000+;10000.0;20028;True;0.0;USD;7.5M;4.1 and up;NdroiDev;;ndroidev@gmail.com;Nov 30, 2018;Sep 07, 2019;Everyone;https://docs.google.com/document/d/1lWdITNUuagNsumcd9fT97CUC7iyhyY9pclErt9Mra_k/edit?usp=sharing;True;False;False;2021-06-16 09:46:45;Tools;;
305;OSMOSE STORE;com.osmosestores;Shopping;3.5;114.0;10,000+;10000.0;47112;True;0.0;USD;9.7M;5.0 and up;OSMOSE PTE LTD;http://www.osmose-stores.com;support@osmose.com.sg;Nov 13, 2018;Nov 14, 2018;Everyone;https://www.osmose-stores.com/pages/privacy-policy;False;False;False;2021-06-16 00:23:26;Entertainment;;
306;iShopgo;com.ishopgo.android;Shopping;4.2;119.0;10,000+;10000.0;15967;True;0.0;USD;6.4M;4.4 and up;Dropship for MMO;http://ishopgo.com/;muadotot@gmail.com;Oct 31, 2017;Feb 08, 2020;Everyone;http://ishopgo.com/danh-muc/bai-viet/chinh-sach-bao-mat-7124;False;False;False;2021-06-16 04:45:55;Entertainment;;
307;AppLock;com.inside.out.applock;Tools;4.3;132.0;10,000+;10000.0;23005;True;0.0;USD;3.1M;4.0.3 and up;Inside-Out studio;;cs.furc@gmail.com;Nov 15, 2017;Nov 18, 2018;Everyone;https://sites.google.com/view/insideoutapplock/home;True;False;False;2021-06-16 05:09:49;Tools;;
308;CHILD DEVELOPMENT & PEDAGOGY  (BALVIKASH) QUIZ;com.yogendrakushwah151995.CHILD_DEVELOPMENT;Education;4.2;235.0;100,000+;100000.0;156348;True;0.0;USD;7.7M;4.4 and up;Exam Point;;Yogendrakushwah151995@gmail.com;Feb 13, 2018;Dec 14, 2019;Everyone;http://apkprivacypolicy1.blogspot.com/p/privacy-policy-exam-point-built-child.html;True;False;False;2021-06-15 22:31:04;Education;;
309;Lagu Campursari MP3 Terpopuler;com.lagu.campursari.mp3.populer;Music & Audio;4.1;1602.0;100,000+;100000.0;165260;True;0.0;USD;32M;4.1 and up;CUPULUWAK;https://cupuluwakappsstudio.blogspot.com;cupuluwak@gmail.com;Jan 6, 2017;May 25, 2021;Everyone;https://docs.google.com/document/d/1s1MPVnt4e5YzR-SpwdzA8LC8bFMbro9nID3eDoxlm5g/edit?usp=sharing;True;False;False;2021-06-16 01:33:15;Entertainment;;
310;FingerPrint Scanner - Horoscope, Personality Test;com.dataprocess.fingerprintfortune;Lifestyle;3.7;145.0;10,000+;10000.0;44761;True;0.0;USD;20M;4.4 and up;ALVADI Games;https://playmoments.github.io/;seymur.sm@gmail.com;Mar 14, 2020;May 10, 2021;Everyone;;True;False;False;2021-06-16 10:40:29;Lifestyle;;
311;Reminder;com.outlook.healthyapps.reminder;Productivity;4.0;929.0;100,000+;100000.0;179298;True;0.0;USD;2.1M;;App Driver;;healthyapps@outlook.com;Nov 28, 2015;Jun 12, 2021;Everyone;https://sites.google.com/view/healthyapps/home;True;False;False;2021-06-15 23:30:51;Tools;;
312;Zetland;com.zetland;News & Magazines;4.0;207.0;10,000+;10000.0;24726;True;0.0;USD;38M;5.0 and up;Zetland ApS;https://www.zetland.dk;teknik@zetland.dk;Jul 11, 2017;Jun 10, 2021;Everyone;https://www.zetland.dk/vilkaar;False;False;False;2021-06-16 05:47:27;Entertainment;;
313;صور جمعة مباركة و صباح الخير مع الدعاء 2020;com.devmedo.JumuahMobarakaSabahlkhayr;Social;4.7;228.0;10,000+;10000.0;43814;True;0.0;USD;4.6M;4.1 and up;Devmedo;https://devmedo.blogspot.com/ads.txt;devmedo2020@gmail.com;Apr 8, 2020;May 04, 2021;Teen;https://devmedo.blogspot.com/;True;False;False;2021-06-16 13:14:25;Lifestyle;;
314;SV IPB Student;com.sv_akbar.xa.svipbstudent;Education;4.2;114.0;5,000+;5000.0;6600;True;0.0;USD;2.2M;5.0 and up;Qiblat Indonesia;;svipbapps@gmail.com;Dec 27, 2018;Jul 16, 2019;Everyone;http://svipbapps.xyz/policy;False;False;False;2021-06-15 22:59:26;Education;;
315;Debt Manager and Tracker Pro;com.centuryegg.pdm.paid;Finance;4.2;517.0;50,000+;50000.0;76138;False;2.49;USD;3.1M;5.0 and up;Century Egg Apps;http://www.centuryegg.com;enquiries@centuryegg.com;Feb 5, 2017;Nov 24, 2019;Everyone;https://www.centuryegg.com/index.php?option=com_content&view=article&id=8;False;False;False;2021-06-16 02:08:11;Business;;
316;1001 Dj Tik Tok Terbaru Offline;com.dj.tik.tok.terbaru.terpopuler.offline.mp3;Music & Audio;4.1;233.0;10,000+;10000.0;22805;True;0.0;USD;72M;4.1 and up;Starpoin93;https://hb8d1ff4c.app-ads-txt.com/;zakatersono@gmail.com;Mar 15, 2020;Mar 15, 2020;Everyone;https://docs.google.com/document/d/10nlSBAI2MaeMf6GY4851BWN0xMpXNi1zN1QTRci8pAU/edit?usp=sharing;True;False;False;2021-06-16 13:45:24;Entertainment;;
317;Learn spanish language in 30 days;com.kbmobile.spanishaudiopuzzle4;Education;4.9;132.0;1,000+;1000.0;2908;True;0.0;USD;6.5M;4.2 and up;kbmobile;https://pf70de750.app-ads-txt.com;activespb@gmail.com;Nov 28, 2019;Nov 14, 2020;Everyone;;True;True;False;2021-06-16 13:55:24;Education;;
318;Tedi New;com.telecable.mobile.ABRA;Entertainment;2.1;418.0;10,000+;10000.0;18893;True;0.0;USD;Varies with device;Varies with device;R CABLE Y TELECABLE TELECOMUNICACIONES, S.A.U.;http://www.telecable.es;et@listas.telecable.com;Jul 30, 2019;Nov 07, 2019;Teen;http://web.telecable.es/informacion-legal;False;False;False;2021-06-16 07:28:02;Entertainment;;
319;秉坤婦幼醫院;com.frihed.mobile.hospital.binkun;Medical;4.3;196.0;10,000+;10000.0;25525;True;0.0;USD;31M;4.2 and up;Frihed Mobile LTD;http://www.facebook.com/frihedmobile;sam.cheng@frihed.com.tw;Oct 16, 2012;May 17, 2021;Everyone;http://frihedmobile.appspot.com/privacy.html;True;False;False;2021-06-16 02:50:27;Lifestyle;;
320;Smart Battery;com.atahan.smartbattery;Tools;4.1;564.0;50,000+;50000.0;97100;True;0.0;USD;2.2M;4.0 and up;Cem Atahan ALTIPARMAK;http://www.cematahanaltiparmak.net;cematahan.altiparmak@gmail.com;Oct 24, 2013;Feb 19, 2020;Everyone;;True;False;False;2021-06-15 21:38:29;Tools;;
321;GATE Exam Preparation for CE, ME, EE, ECE, CS & IT;com.engineeringexam.gateapp;Education;4.0;484.0;10,000+;10000.0;26934;True;0.0;USD;25M;5.0 and up;Books App Studio;https://myselfatish.blogspot.com/;booksappstudio@gmail.com;Jun 13, 2020;Apr 23, 2021;Everyone;https://docs.google.com/document/d/19gNzdK-amIL1Us0fFA0hctgrsP_7qcrN8xkNphx_uPI/edit?usp=sharing;True;True;False;2021-06-16 13:03:46;Education;;
322;Daily Bible Verses - Wallpaper and Background;com.howtopraythescriptures.dailyverses;Books & Reference;4.6;1400.0;100,000+;100000.0;182724;True;0.0;USD;4.8M;4.0.3 and up;Watchdis Prayers;http://howtopraythescriptures.com/;writerslodge2000@gmail.com;Jul 6, 2015;Oct 06, 2020;Everyone;http://howtopraythescriptures.com/app-privacy/;True;False;False;2021-06-15 21:57:28;Entertainment;;
323;Russian <> Estonian dictionary;com.prodict.ee;Education;4.5;303.0;10,000+;10000.0;18795;True;0.0;USD;3.9M;4.0.3 and up;ProDict;;prodictionarys@gmail.com;Jan 9, 2014;Oct 22, 2019;Everyone;https://sites.google.com/site/prodictpolice/;True;False;False;2021-06-16 14:42:40;Education;;
324;Love Video Maker With Music;com.video.newmaker.newyear;Video Players & Editors;3.8;1483.0;500,000+;500000.0;594240;True;0.0;USD;56M;4.3 and up;Creative Studio Apps;https://videotoolandroid.tech;createstudiovn@gmail.com;Dec 21, 2016;Nov 18, 2019;Everyone;;True;False;False;2021-06-16 15:06:16;Tools;;
325;Monster World - Fire;com.bigame.petworldred;Adventure;3.3;11637.0;1,000,000+;1000000.0;1472934;True;0.0;USD;3.0M;2.3 and up;pokepetworld;https://www.facebook.com/MonsterWorldFire/;pokepetworld@gmail.com;Feb 22, 2016;May 14, 2016;Everyone;;False;True;False;2021-06-16 02:04:59;Games;;
326;Hindi News By Punjab Kesari;com.punjabkesari;News & Magazines;4.0;7437.0;500,000+;500000.0;852267;True;0.0;USD;14M;4.1 and up;Punjab Kesari;http://www.punjabkesari.in/;support@punjabkesari.in;Nov 5, 2012;Apr 05, 2021;Everyone;http://www.punjabkesari.in/privacypolicy.aspx;True;False;False;2021-06-16 14:38:09;Entertainment;;
327;Lock screen for  Galaxy S8 edge;com.lockscreen.fors8.fors8edge.forgalaxys8.free;Lifestyle;4.2;9622.0;500,000+;500000.0;962702;True;0.0;USD;18M;4.4 and up;Make you smile;https://makemoremoney-e2110.firebaseapp.com/;tedofu1306@gmail.com;Sep 23, 2017;May 14, 2020;Everyone;https://sites.google.com/view/langlesmile/trang-ch%E1%BB%A7;True;False;False;2021-06-16 08:08:14;Lifestyle;;
328;Zdravie;tursky.jan.lekarne;Medical;4.0;133.0;5,000+;5000.0;6551;True;0.0;USD;68M;4.1 and up;Jan Tursky;http://jantursky.com/;jan.tursky@gmail.com;Sep 16, 2012;May 25, 2020;Everyone;http://jantursky.com/privacy/privacy-policy.php?app=zdravie;True;True;False;2021-06-16 13:42:11;Lifestyle;;
329;Gomoku Board - play with your friend & A.I.;com.khgkjg12.gomoku;Board;3.1;336.0;100,000+;100000.0;270622;True;0.0;USD;Varies with device;4.1 and up;khgkjg12;https://khgkjg12.blogspot.com/;khgkjg12dev@gmail.com;Sep 12, 2018;Jul 27, 2019;Everyone;https://khgkjg12dev.blogspot.com/2018/09/blog-post.html;True;False;False;2021-06-16 06:34:21;Games;;
330;Art of War (Sun Tzu);com.simpleappandroid.artofwar;Books & Reference;4.5;1026.0;100,000+;100000.0;144385;True;0.0;USD;Varies with device;4.1 and up;SimpleApp Android;;simpleapp.android@gmail.com;Nov 7, 2013;Jun 13, 2020;Everyone;;False;False;False;2021-06-16 10:59:28;Entertainment;;
331;Material Dark Orange Theme;com.jrtstudio.music.musicplayer.theme.player.charcoal.orange;Music & Audio;4.4;642.0;50,000+;50000.0;55862;True;0.0;USD;Varies with device;Varies with device;JRT Studio Music Players;http://www.jrtstudio.com/Music-Player-For-Android;Music.Player@jrtstudio.com;Feb 11, 2015;Dec 30, 2015;Everyone;http://www.jrtstudio.com/privacy;False;False;False;2021-06-16 03:04:04;Entertainment;;
332;A-BOT - Chat with AI;com.mkproductions.abot;Entertainment;2.2;1871.0;100,000+;100000.0;234495;True;0.0;USD;7.9M;4.1 and up;TiredCruncher, LLC;;abot@tiredcruncher.com;Apr 12, 2015;Jul 24, 2020;Everyone;;True;False;False;2021-06-16 00:49:23;Entertainment;;
333;Vivitar 360 View;com.mitong.vivitar360;Photography;1.6;204.0;10,000+;10000.0;28771;True;0.0;USD;24M;4.1 and up;Sakar International, Inc.;http://www.vivitar.com;support@vivitar.com;Jul 14, 2016;Sep 18, 2018;Everyone;http://www.sakar.com/privacy;False;False;False;2021-06-16 00:16:20;Entertainment;;
334;Skater Beta;com.froschmedia.skaterfree;Action;2.7;829.0;10,000+;10000.0;22344;True;0.0;USD;29M;4.4 and up;The Skater Team;http://www.skaterapp.com;dain@skaterapp.com;Nov 8, 2016;Feb 09, 2017;Everyone;http://www.skaterapp.com/privacypolicy/;False;False;False;2021-06-15 23:10:23;Games;;
335;仙俠江湖 - 修仙武俠風單服 MMO RPG 一個為情懷而生的小眾網遊;com.elysium.game.sword.online.mmo.rpg.chinese.google;Role Playing;4.4;179.0;5,000+;5000.0;9693;True;0.0;USD;24M;5.1 and up;Elysium Fun Games;https://www.facebook.com/xianxiaworld/;xxjhbusiness@elysiumgame.com;Apr 5, 2019;Apr 06, 2019;Teen;https://www.elysiumgame.com/useragreement;False;True;False;2021-06-16 00:45:15;Games;;
336;Yemeni Sticker Studio WAStickerApps;com.arabisoft.yemeniwastickers;Social;4.4;2031.0;100,000+;100000.0;179013;True;0.0;USD;23M;5.0 and up;Replica Studio;;aaadev88@gmail.com;Nov 22, 2018;Oct 30, 2019;Everyone;https://whatsstickers-c58c0.firebaseapp.com/privacy_policy.html;True;False;False;2021-06-16 05:35:29;Lifestyle;;
337;MELO - Free Sound & Music Effects. Download as mp3;com.melosounds.effects;Music & Audio;4.6;6238.0;100,000+;100000.0;129664;True;0.0;USD;12M;4.4 and up;Şarkı Gurmesi Ltd.;https://putikli.com;uygesan@gmail.com;Dec 9, 2019;Apr 23, 2021;Everyone;https://sites.google.com/view/melosoundeffects;True;True;False;2021-06-16 00:32:48;Entertainment;;
338;CAT B15 configurator dualSIM;com.tweakker.configurator.ds;Tools;4.2;847.0;500,000+;500000.0;559141;True;0.0;USD;1.4M;4.1 and up;Tweakker / Mobilethink /Spirent;http://tweakker.com;support@tweakker.com;Mar 12, 2013;May 05, 2015;Everyone;http://files.tweakker.com/Spirent_Tweakker_MobileApplicationPrivacyPolicy.docx;False;False;False;2021-06-16 08:48:00;Tools;;
339;free wifi anywhere SUMMER 2020;sa.iliose.free.wifi;Tools;4.3;513.0;100,000+;100000.0;139415;True;0.0;USD;2.1M;3.0 and up;robenhood;;aychahboune@gmail.com;Feb 25, 2017;Feb 25, 2017;Teen;http://privacypolicy93.blogspot.com/2017/03/privacy-policy-mentisco-respects.html;True;False;False;2021-06-16 08:38:20;Tools;;
340;Electrical Wiring Lite;com.intineo.android.electricalprolite;Productivity;4.2;606.0;100,000+;100000.0;234496;True;0.0;USD;3.8M;2.2 and up;Intineo LLC;http://www.intineo.com;support@intineo.com;Apr 17, 2010;Feb 02, 2018;Everyone;http://www.intineo.com/privacy_policy.html;False;False;False;2021-06-15 21:01:48;Tools;;
341;Elle Italy;it.hearst.elle;Lifestyle;1.7;146.0;10,000+;10000.0;29461;True;0.0;USD;16M;4.0 and up;Hearst Magazines Italia;http://www.elle.it/;hearstemag@hearst.it;May 30, 2013;Mar 30, 2020;Everyone;http://www.hearst.it/term-condition.html;False;True;False;2021-06-16 02:36:02;Lifestyle;;
342;VpnCilla (Trial);com.gmail.mjm4456.vpncillatrial;Communication;3.5;642.0;100,000+;100000.0;179579;True;0.0;USD;2.1M;4.1 and up;Matthias Meier;;mjm4456@gmail.com;Apr 24, 2012;Oct 17, 2020;Everyone;https://sites.google.com/site/mjm4456/vpncilla/datenschutzerkl%C3%A4rung;False;False;False;2021-06-16 05:37:28;Tools;;
343;Fake Chat - Insta Direct Message;com.mostvalorousapps.fakechat.fakechatinstadirectmessage;Tools;2.9;299.0;50,000+;50000.0;85861;True;0.0;USD;9.9M;4.1 and up;Most Valorous Apps;;prashanttogadiya1996@gmail.com;Jun 30, 2020;Feb 26, 2021;Everyone;https://sites.google.com/view/mostvalorousapps/home;True;False;False;2021-06-16 03:12:07;Tools;;
344;Baby Panda's Playhouse;com.sinyee.babybus.talk2kiki.global;Educational;4.0;11094.0;5,000,000+;5000000.0;8066409;True;0.0;USD;117M;4.2 and up;BabyBus;https://www.babybus.com;sinyeeandroid@gmail.com;Jul 3, 2020;Jun 09, 2021;Everyone;http://en.babybus.com/index/privacyPolicy.shtml;True;True;False;2021-06-15 20:39:40;Education;;
